StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q13,Q14_1,Q14_2,Q17,Q18,Q19,Q20,Q21,Q21_10_TEXT,Q22,Q23,Q24,Q24_6_TEXT,Q31_1,Q31_2,Q31_3,Q31_4,Q43_1,Q43_2,Q43_3,Q43_4,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q26,Q25,Q32,Q33,Q36,Q37,Q37_7_TEXT,Q38,Q39,Q39_8_TEXT,Q40,Q40_8_TEXT,Q41,Q42,Q43,Q44,Q44_7_TEXT
2020-10-20 14:53:10,2020-10-20 14:57:30,IP Address,100,260,True,2020-10-20 14:57:30,R_3qC3tr1IEtzryMS,email,EN,Mathematics,,Computer Science,05/2023,Yes,"Applied Mathematics,Computer Science,Economics,Mathematics,Statistics","My first-year academic advisor,Department heads,Peer Advising Fellows (PAFs)",In college,19,,,,,,,,,,,,,,,,,Disagree,Somewhat disagree,Neither agree nor disagree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about advice for my concentration",Neither agree nor disagree,Neither agree nor disagree,"CS 10x, an undergraduate-level miscellaneous course",Never or almost never,Disagree,Yes,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Close friends and family,Fellow students,Professional networks","Close friends and family,Fellow students,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:31:55,2020-10-20 14:58:35,IP Address,100,1600,True,2020-10-20 14:58:35,R_1H8hGIrOcZxsUsg,email,EN,Molecular and Cellular Biology,,Undecided,05/2022,No,"Applied Mathematics,Chemical and Physical Biology,Molecular and Cellular Biology","Department faculty,Department-specific advising programs,Peer Advising Fellows (PAFs)",In middle school (including summer after graduation),14,,,,,,,,,,,,,,,,,Agree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests",No,Strongly agree,"Fellow students,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:50:40,2020-10-20 14:59:09,IP Address,100,509,True,2020-10-20 14:59:10,R_3FKEIyibPhAwVzu,email,EN,Computer Science,Statistics,None,05/2022,Yes,"Applied Mathematics,Classics,Computer Science,Economics,Linguistics,Mathematics,Physics",Department faculty,In high school (including summer after graduation),17,Similarly knowledgeable,Slightly more knowledgeable,Less knowledgeable,Similarly knowledgeable,Less knowledgeable,Slightly less knowledgeable,Slightly less knowledgeable,More knowledgeable,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,"CS 50: Introduction to Computer Science I,CS 61: Systems Programming and Machine Organization,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 22x, a graduate-level theoretical computer science course,CS 28x, a graduate-level artificial intelligence course,CS 20x, a graduate-level miscellaneous course",At least once a week,Somewhat agree,Yes,,,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS","Yes, I intend to write a senior thesis in the CS department",,,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Somewhat agree,Agree,Somewhat agree,Agree,"Professional interests,Non-academic and non-professional interests",No,Agree,"Fellow students,The Harvard Office of Career Services","Fellow students,Alumni networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:57:25,2020-10-20 15:00:04,IP Address,100,159,True,2020-10-20 15:00:04,R_uvQSg6PB5J9DWW5,email,EN,Undecided,Undecided,Undecided,06/2024,No,"Biomedical Engineering,Economics,Engineering Sciences,Mechanical Engineering","My first-year academic advisor,Residential advising resources, such as house tutors or proctors",In high school (including summer after graduation),16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic interests,Yes,Strongly agree,Close friends and family,Close friends and family,Female,,No,Bisexual,,"Asian,White",,"Yes, of Hispanic or Latinx origin",No,No,"A learning disability (e.g., ADHD, dyslexia)",
2020-10-20 14:35:21,2020-10-20 15:00:24,IP Address,100,1502,True,2020-10-20 15:00:25,R_1r3tRpVPZvtXknX,email,EN,Computer Science,I am not a joint concentrator,Psychology,2023,Yes,"Computer Science,English,Linguistics,Music,Psychology",,In college,12,Slightly less knowledgeable,Less knowledgeable,Less knowledgeable,Significantly less knowledgeable,Slightly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Neither agree nor disagree,Somewhat disagree,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science",Never or almost never,Somewhat disagree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS","No, I do not intend to write a senior thesis in the CS department","I am not interested in computer science research,I cannot think of or decide on a thesis topic,I am unaware of the processes or steps that must be taken in order to write a senior thesis",,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Non-academic and non-professional interests,No,Somewhat agree,,,Male,,Yes,Bisexual,,Asian,,"No, not of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:56:05,2020-10-20 15:00:58,IP Address,100,292,True,2020-10-20 15:00:58,R_22LC9OjjtU9a5mO,email,EN,Psychology,I am not a joint concentrator,Music,05/2023,No,"Anthropology,Human Evolutionary Biology,Integrative Biology",,In elementary school (including summer after graduation),7,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat disagree,Strongly disagree,,,,,,,,,,,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Non-academic and non-professional interests",No,Strongly agree,"Fellow students,The Harvard Office of Career Services",The Harvard Office of Career Services,Female,,No,Bisexual,,Asian,,"No, not of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:59:02,2020-10-20 15:02:17,IP Address,100,195,True,2020-10-20 15:02:17,R_07Ku3QzZOxcVtcZ,email,EN,Environmental Science and Public Policy,,East Asian Studies,06/2021,No,"Human Developmental and Regenerative Biology,Human Evolutionary Biology,Integrative Biology",,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,To inquire about advice for my concentration,Somewhat agree,Somewhat disagree,,,,,,,,,,,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Professional interests,Non-academic and non-professional interests",No,Strongly agree,,"Fellow students,Alumni networks,The Harvard Office of Career Services",Female,,No,Questioning or unsure,,Asian,,"No, not of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:58:39,2020-10-20 15:02:22,IP Address,100,222,True,2020-10-20 15:02:22,R_2TT4LeQ2EhbwyPM,email,EN,History and Science,I am not a joint concentrator,English,05/2024,No,"English,Government,History and Science,Neuroscience,Psychology,Sociology","My first-year academic advisor,Department faculty,Department-specific advising programs",In high school (including summer after graduation),14,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat agree,Somewhat disagree,,,,,,,,,,,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,"Academic interests,Professional interests",No,Somewhat agree,"Fellow students,Professional networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,The Harvard Office of Career Services",Female,,No,Bisexual,,Other,biracial,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:59:01,2020-10-20 15:03:42,IP Address,100,281,True,2020-10-20 15:03:43,R_3lQ7ChXdGlPsbJX,email,EN,History,I am not a joint concentrator,Government,05/2023,No,"Government,History,Philosophy,Social Studies,Sociology",Department faculty,In high school (including summer after graduation),14,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Somewhat agree,,,,,,,,,,,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Agree,"Close friends and family,Fellow students,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,,,"Yes, of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 15:01:39,2020-10-20 15:05:39,IP Address,100,240,True,2020-10-20 15:05:40,R_23dYqZLa9eDVOwZ,email,EN,History and Science,,,05/2021,No,"Biomedical Engineering,Chemistry,Environmental Science and Engineering,Environmental Science and Public Policy","My first-year academic advisor,Department heads,Department faculty,Department-specific advising programs",I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Disagree,,,,,,,,,,,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Non-academic and non-professional interests,No,Agree,"Professional networks,The Harvard Office of Career Services",The Harvard Office of Career Services,Female,,No,Straight/Heterosexual,,Black or African American,,"Yes, of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:28:36,2020-10-20 15:05:52,IP Address,100,2235,True,2020-10-20 15:05:52,R_3lyNiiC6KA2546L,email,EN,Economics,,,06/2020,No,"Chemical and Physical Biology,Comparative Literature,Economics,Linguistics","My first-year academic advisor,Department faculty",In middle school (including summer after graduation),9,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Agree,Agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Neither agree nor disagree,Disagree,,,,,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,"Academic interests,Non-academic and non-professional interests",No,,"Professional networks,The Harvard Office of Career Services",Close friends and family,Female,,No,Prefer not to say,,Prefer not to say,,"No, not of Hispanic or Latinx origin",No,Prefer not to say,"None, I have not be diagnosed with a disability or impairment",
